worker1, worker2, score, money, flask, gear, startflag, score
E,L,5.0,1.0,0.0,6.0,6.0,102
E,L,5.0,1.0,0.0,6.0,7.0,102
E,L,5.0,1.0,0.0,6.0,8.0,114
E,L,5.0,1.0,0.0,6.0,9.0,114
E,L,5.0,1.0,0.0,7.0,0.0,100
E,L,5.0,1.0,0.0,7.0,1.0,77
E,L,5.0,1.0,0.0,7.0,2.0,77
E,L,5.0,1.0,0.0,7.0,3.0,77
E,L,5.0,1.0,0.0,7.0,4.0,77
E,L,5.0,1.0,0.0,7.0,5.0,102
E,L,5.0,1.0,0.0,7.0,6.0,102
E,L,5.0,1.0,0.0,7.0,7.0,102
E,L,5.0,1.0,0.0,7.0,8.0,102
E,L,5.0,1.0,0.0,7.0,9.0,102
E,L,5.0,1.0,0.0,8.0,0.0,102
E,L,5.0,1.0,0.0,8.0,1.0,102
E,L,5.0,1.0,0.0,8.0,2.0,96
E,L,5.0,1.0,0.0,8.0,3.0,96
E,L,5.0,1.0,0.0,8.0,4.0,96
E,L,5.0,1.0,0.0,8.0,5.0,96
E,L,5.0,1.0,0.0,8.0,6.0,96
E,L,5.0,1.0,0.0,8.0,7.0,96
E,L,5.0,1.0,0.0,8.0,8.0,96
E,L,5.0,1.0,0.0,8.0,9.0,96
E,L,5.0,1.0,0.0,9.0,0.0,102
E,L,5.0,1.0,0.0,9.0,1.0,102
E,L,5.0,1.0,0.0,9.0,2.0,96
E,L,5.0,1.0,0.0,9.0,3.0,96
E,L,5.0,1.0,0.0,9.0,4.0,96
E,L,5.0,1.0,0.0,9.0,5.0,96
E,L,5.0,1.0,0.0,9.0,6.0,96
E,L,5.0,1.0,0.0,9.0,7.0,96
E,L,5.0,1.0,0.0,9.0,8.0,96
E,L,5.0,1.0,0.0,9.0,9.0,96
E,L,5.0,2.0,0.0,0.0,0.0,110
E,L,5.0,2.0,0.0,0.0,1.0,110
E,L,5.0,2.0,0.0,0.0,2.0,110
E,L,5.0,2.0,0.0,0.0,3.0,110
E,L,5.0,2.0,0.0,0.0,4.0,110
E,L,5.0,2.0,0.0,0.0,5.0,110
E,L,5.0,2.0,0.0,0.0,6.0,110
E,L,5.0,2.0,0.0,0.0,7.0,110
E,L,5.0,2.0,0.0,0.0,8.0,110
E,L,5.0,2.0,0.0,0.0,9.0,110
E,L,5.0,2.0,0.0,1.0,0.0,110
E,L,5.0,2.0,0.0,1.0,1.0,110
E,L,5.0,2.0,0.0,1.0,2.0,110
E,L,5.0,2.0,0.0,1.0,3.0,110
E,L,5.0,2.0,0.0,1.0,4.0,110
E,L,5.0,2.0,0.0,1.0,5.0,110
E,L,5.0,2.0,0.0,1.0,6.0,110
E,L,5.0,2.0,0.0,1.0,7.0,110
E,L,5.0,2.0,0.0,1.0,8.0,110
E,L,5.0,2.0,0.0,1.0,9.0,110
E,L,5.0,2.0,0.0,2.0,0.0,138
E,L,5.0,2.0,0.0,2.0,1.0,138
E,L,5.0,2.0,0.0,2.0,2.0,138
E,L,5.0,2.0,0.0,2.0,3.0,138
E,L,5.0,2.0,0.0,2.0,4.0,138
E,L,5.0,2.0,0.0,2.0,5.0,138
E,L,5.0,2.0,0.0,2.0,6.0,138
E,L,5.0,2.0,0.0,2.0,7.0,138
E,L,5.0,2.0,0.0,2.0,8.0,138
E,L,5.0,2.0,0.0,2.0,9.0,136
E,L,5.0,2.0,0.0,3.0,0.0,138
E,L,5.0,2.0,0.0,3.0,1.0,138
E,L,5.0,2.0,0.0,3.0,2.0,138
E,L,5.0,2.0,0.0,3.0,3.0,144
E,L,5.0,2.0,0.0,3.0,4.0,144
E,L,5.0,2.0,0.0,3.0,5.0,130
E,L,5.0,2.0,0.0,3.0,6.0,130
E,L,5.0,2.0,0.0,3.0,7.0,130
E,L,5.0,2.0,0.0,3.0,8.0,124
E,L,5.0,2.0,0.0,3.0,9.0,124
E,L,5.0,2.0,0.0,4.0,0.0,120
E,L,5.0,2.0,0.0,4.0,1.0,120
E,L,5.0,2.0,0.0,4.0,2.0,124
E,L,5.0,2.0,0.0,4.0,3.0,124
E,L,5.0,2.0,0.0,4.0,4.0,124
E,L,5.0,2.0,0.0,4.0,5.0,124
E,L,5.0,2.0,0.0,4.0,6.0,124
E,L,5.0,2.0,0.0,4.0,7.0,124
E,L,5.0,2.0,0.0,4.0,8.0,124
E,L,5.0,2.0,0.0,4.0,9.0,124
E,L,5.0,2.0,0.0,5.0,0.0,132
E,L,5.0,2.0,0.0,5.0,1.0,134
E,L,5.0,2.0,0.0,5.0,2.0,134
E,L,5.0,2.0,0.0,5.0,3.0,124
E,L,5.0,2.0,0.0,5.0,4.0,134
E,L,5.0,2.0,0.0,5.0,5.0,126
E,L,5.0,2.0,0.0,5.0,6.0,126
E,L,5.0,2.0,0.0,5.0,7.0,126
E,L,5.0,2.0,0.0,5.0,8.0,126
E,L,5.0,2.0,0.0,5.0,9.0,108
E,L,5.0,2.0,0.0,6.0,0.0,118
E,L,5.0,2.0,0.0,6.0,1.0,118
E,L,5.0,2.0,0.0,6.0,2.0,118
E,L,5.0,2.0,0.0,6.0,3.0,116
E,L,5.0,2.0,0.0,6.0,4.0,116
E,L,5.0,2.0,0.0,6.0,5.0,112
E,L,5.0,2.0,0.0,6.0,6.0,112
E,L,5.0,2.0,0.0,6.0,7.0,112
E,L,5.0,2.0,0.0,6.0,8.0,112
E,L,5.0,2.0,0.0,6.0,9.0,112
E,L,5.0,2.0,0.0,7.0,0.0,108
E,L,5.0,2.0,0.0,7.0,1.0,108
E,L,5.0,2.0,0.0,7.0,2.0,108
E,L,5.0,2.0,0.0,7.0,3.0,112
E,L,5.0,2.0,0.0,7.0,4.0,106
E,L,5.0,2.0,0.0,7.0,5.0,120
E,L,5.0,2.0,0.0,7.0,6.0,120
E,L,5.0,2.0,0.0,7.0,7.0,120
E,L,5.0,2.0,0.0,7.0,8.0,120
E,L,5.0,2.0,0.0,7.0,9.0,120
E,L,5.0,2.0,0.0,8.0,0.0,108
E,L,5.0,2.0,0.0,8.0,1.0,108
E,L,5.0,2.0,0.0,8.0,2.0,112
E,L,5.0,2.0,0.0,8.0,3.0,112
E,L,5.0,2.0,0.0,8.0,4.0,112
E,L,5.0,2.0,0.0,8.0,5.0,112
E,L,5.0,2.0,0.0,8.0,6.0,112
E,L,5.0,2.0,0.0,8.0,7.0,120
E,L,5.0,2.0,0.0,8.0,8.0,120
E,L,5.0,2.0,0.0,8.0,9.0,120
E,L,5.0,2.0,0.0,9.0,0.0,132
E,L,5.0,2.0,0.0,9.0,1.0,132
E,L,5.0,2.0,0.0,9.0,2.0,132
E,L,5.0,2.0,0.0,9.0,3.0,112
E,L,5.0,2.0,0.0,9.0,4.0,106
E,L,5.0,2.0,0.0,9.0,5.0,106
E,L,5.0,2.0,0.0,9.0,6.0,106
E,L,5.0,2.0,0.0,9.0,7.0,106
E,L,5.0,2.0,0.0,9.0,8.0,110
E,L,5.0,2.0,0.0,9.0,9.0,114
E,L,5.0,3.0,0.0,0.0,0.0,110
E,L,5.0,3.0,0.0,0.0,1.0,110
E,L,5.0,3.0,0.0,0.0,2.0,112
E,L,5.0,3.0,0.0,0.0,3.0,112
E,L,5.0,3.0,0.0,0.0,4.0,112
E,L,5.0,3.0,0.0,0.0,5.0,112
E,L,5.0,3.0,0.0,0.0,6.0,112
E,L,5.0,3.0,0.0,0.0,7.0,102
E,L,5.0,3.0,0.0,0.0,8.0,102
E,L,5.0,3.0,0.0,0.0,9.0,102
E,L,5.0,3.0,0.0,1.0,0.0,110
E,L,5.0,3.0,0.0,1.0,1.0,110
E,L,5.0,3.0,0.0,1.0,2.0,112
E,L,5.0,3.0,0.0,1.0,3.0,112
E,L,5.0,3.0,0.0,1.0,4.0,112
E,L,5.0,3.0,0.0,1.0,5.0,112
E,L,5.0,3.0,0.0,1.0,6.0,112
E,L,5.0,3.0,0.0,1.0,7.0,91
E,L,5.0,3.0,0.0,1.0,8.0,91
E,L,5.0,3.0,0.0,1.0,9.0,91
E,L,5.0,3.0,0.0,2.0,0.0,106
E,L,5.0,3.0,0.0,2.0,1.0,106
E,L,5.0,3.0,0.0,2.0,2.0,106
E,L,5.0,3.0,0.0,2.0,3.0,118
E,L,5.0,3.0,0.0,2.0,4.0,118
E,L,5.0,3.0,0.0,2.0,5.0,118
E,L,5.0,3.0,0.0,2.0,6.0,118
E,L,5.0,3.0,0.0,2.0,7.0,112
E,L,5.0,3.0,0.0,2.0,8.0,89
E,L,5.0,3.0,0.0,2.0,9.0,120
E,L,5.0,3.0,0.0,3.0,0.0,144
E,L,5.0,3.0,0.0,3.0,1.0,144
E,L,5.0,3.0,0.0,3.0,2.0,144
E,L,5.0,3.0,0.0,3.0,3.0,144
E,L,5.0,3.0,0.0,3.0,4.0,144
E,L,5.0,3.0,0.0,3.0,5.0,142
E,L,5.0,3.0,0.0,3.0,6.0,142
E,L,5.0,3.0,0.0,3.0,7.0,142
E,L,5.0,3.0,0.0,3.0,8.0,142
E,L,5.0,3.0,0.0,3.0,9.0,142
E,L,5.0,3.0,0.0,4.0,0.0,142
E,L,5.0,3.0,0.0,4.0,1.0,138
E,L,5.0,3.0,0.0,4.0,2.0,142
E,L,5.0,3.0,0.0,4.0,3.0,142
E,L,5.0,3.0,0.0,4.0,4.0,142
E,L,5.0,3.0,0.0,4.0,5.0,142
E,L,5.0,3.0,0.0,4.0,6.0,142
E,L,5.0,3.0,0.0,4.0,7.0,142
E,L,5.0,3.0,0.0,4.0,8.0,142
E,L,5.0,3.0,0.0,4.0,9.0,142
E,L,5.0,3.0,0.0,5.0,0.0,132
E,L,5.0,3.0,0.0,5.0,1.0,120
E,L,5.0,3.0,0.0,5.0,2.0,120
E,L,5.0,3.0,0.0,5.0,3.0,130
E,L,5.0,3.0,0.0,5.0,4.0,130
E,L,5.0,3.0,0.0,5.0,5.0,130
E,L,5.0,3.0,0.0,5.0,6.0,122
E,L,5.0,3.0,0.0,5.0,7.0,132
E,L,5.0,3.0,0.0,5.0,8.0,132
E,L,5.0,3.0,0.0,5.0,9.0,132
E,L,5.0,3.0,0.0,6.0,0.0,114
E,L,5.0,3.0,0.0,6.0,1.0,114
E,L,5.0,3.0,0.0,6.0,2.0,114
E,L,5.0,3.0,0.0,6.0,3.0,114
E,L,5.0,3.0,0.0,6.0,4.0,140
E,L,5.0,3.0,0.0,6.0,5.0,140
E,L,5.0,3.0,0.0,6.0,6.0,140
E,L,5.0,3.0,0.0,6.0,7.0,108
E,L,5.0,3.0,0.0,6.0,8.0,108
E,L,5.0,3.0,0.0,6.0,9.0,108
E,L,5.0,3.0,0.0,7.0,0.0,140
E,L,5.0,3.0,0.0,7.0,1.0,140
E,L,5.0,3.0,0.0,7.0,2.0,140
E,L,5.0,3.0,0.0,7.0,3.0,140
E,L,5.0,3.0,0.0,7.0,4.0,140
E,L,5.0,3.0,0.0,7.0,5.0,130
E,L,5.0,3.0,0.0,7.0,6.0,130
E,L,5.0,3.0,0.0,7.0,7.0,108
E,L,5.0,3.0,0.0,7.0,8.0,108
E,L,5.0,3.0,0.0,7.0,9.0,108
E,L,5.0,3.0,0.0,8.0,0.0,114
E,L,5.0,3.0,0.0,8.0,1.0,114
E,L,5.0,3.0,0.0,8.0,2.0,140
E,L,5.0,3.0,0.0,8.0,3.0,140
E,L,5.0,3.0,0.0,8.0,4.0,116
E,L,5.0,3.0,0.0,8.0,5.0,116
E,L,5.0,3.0,0.0,8.0,6.0,116
E,L,5.0,3.0,0.0,8.0,7.0,106
E,L,5.0,3.0,0.0,8.0,8.0,106
E,L,5.0,3.0,0.0,8.0,9.0,106
E,L,5.0,3.0,0.0,9.0,0.0,130
E,L,5.0,3.0,0.0,9.0,1.0,130
E,L,5.0,3.0,0.0,9.0,2.0,130
E,L,5.0,3.0,0.0,9.0,3.0,130
E,L,5.0,3.0,0.0,9.0,4.0,108
E,L,5.0,3.0,0.0,9.0,5.0,108
E,L,5.0,3.0,0.0,9.0,6.0,108
E,L,5.0,3.0,0.0,9.0,7.0,104
E,L,5.0,3.0,0.0,9.0,8.0,104
E,L,5.0,3.0,0.0,9.0,9.0,104
E,L,5.0,4.0,0.0,0.0,0.0,61
E,L,5.0,4.0,0.0,0.0,1.0,61
E,L,5.0,4.0,0.0,0.0,2.0,61
E,L,5.0,4.0,0.0,0.0,3.0,59
E,L,5.0,4.0,0.0,0.0,4.0,59
E,L,5.0,4.0,0.0,0.0,5.0,59
E,L,5.0,4.0,0.0,0.0,6.0,59
E,L,5.0,4.0,0.0,0.0,7.0,59
E,L,5.0,4.0,0.0,0.0,8.0,59
E,L,5.0,4.0,0.0,0.0,9.0,59
E,L,5.0,4.0,0.0,1.0,0.0,83
E,L,5.0,4.0,0.0,1.0,1.0,83
E,L,5.0,4.0,0.0,1.0,2.0,83
E,L,5.0,4.0,0.0,1.0,3.0,83
E,L,5.0,4.0,0.0,1.0,4.0,53
E,L,5.0,4.0,0.0,1.0,5.0,53
E,L,5.0,4.0,0.0,1.0,6.0,53
E,L,5.0,4.0,0.0,1.0,7.0,53
E,L,5.0,4.0,0.0,1.0,8.0,53
E,L,5.0,4.0,0.0,1.0,9.0,53
E,L,5.0,4.0,0.0,2.0,0.0,71
E,L,5.0,4.0,0.0,2.0,1.0,71
E,L,5.0,4.0,0.0,2.0,2.0,71
E,L,5.0,4.0,0.0,2.0,3.0,71
E,L,5.0,4.0,0.0,2.0,4.0,83
E,L,5.0,4.0,0.0,2.0,5.0,53
E,L,5.0,4.0,0.0,2.0,6.0,53
E,L,5.0,4.0,0.0,2.0,7.0,53
E,L,5.0,4.0,0.0,2.0,8.0,53
E,L,5.0,4.0,0.0,2.0,9.0,53
E,L,5.0,4.0,0.0,3.0,0.0,126
E,L,5.0,4.0,0.0,3.0,1.0,126
E,L,5.0,4.0,0.0,3.0,2.0,142
E,L,5.0,4.0,0.0,3.0,3.0,142
E,L,5.0,4.0,0.0,3.0,4.0,142
E,L,5.0,4.0,0.0,3.0,5.0,142
E,L,5.0,4.0,0.0,3.0,6.0,142
E,L,5.0,4.0,0.0,3.0,7.0,142
E,L,5.0,4.0,0.0,3.0,8.0,142
E,L,5.0,4.0,0.0,3.0,9.0,142
E,L,5.0,4.0,0.0,4.0,0.0,142
E,L,5.0,4.0,0.0,4.0,1.0,142
E,L,5.0,4.0,0.0,4.0,2.0,142
E,L,5.0,4.0,0.0,4.0,3.0,142
E,L,5.0,4.0,0.0,4.0,4.0,142
E,L,5.0,4.0,0.0,4.0,5.0,142
E,L,5.0,4.0,0.0,4.0,6.0,74
E,L,5.0,4.0,0.0,4.0,7.0,74
E,L,5.0,4.0,0.0,4.0,8.0,74
E,L,5.0,4.0,0.0,4.0,9.0,102
E,L,5.0,4.0,0.0,5.0,0.0,116
E,L,5.0,4.0,0.0,5.0,1.0,112
E,L,5.0,4.0,0.0,5.0,2.0,112
E,L,5.0,4.0,0.0,5.0,3.0,98
E,L,5.0,4.0,0.0,5.0,4.0,98
E,L,5.0,4.0,0.0,5.0,5.0,98
E,L,5.0,4.0,0.0,5.0,6.0,98
E,L,5.0,4.0,0.0,5.0,7.0,98
E,L,5.0,4.0,0.0,5.0,8.0,98
E,L,5.0,4.0,0.0,5.0,9.0,118
E,L,5.0,4.0,0.0,6.0,0.0,50
E,L,5.0,4.0,0.0,6.0,1.0,50
E,L,5.0,4.0,0.0,6.0,2.0,50
E,L,5.0,4.0,0.0,6.0,3.0,40
E,L,5.0,4.0,0.0,6.0,4.0,40
E,L,5.0,4.0,0.0,6.0,5.0,40
E,L,5.0,4.0,0.0,6.0,6.0,40
E,L,5.0,4.0,0.0,6.0,7.0,40
E,L,5.0,4.0,0.0,6.0,8.0,40
E,L,5.0,4.0,0.0,6.0,9.0,40
E,L,5.0,4.0,0.0,7.0,0.0,50
E,L,5.0,4.0,0.0,7.0,1.0,50
E,L,5.0,4.0,0.0,7.0,2.0,50
E,L,5.0,4.0,0.0,7.0,3.0,50
E,L,5.0,4.0,0.0,7.0,4.0,50
E,L,5.0,4.0,0.0,7.0,5.0,44
E,L,5.0,4.0,0.0,7.0,6.0,44
E,L,5.0,4.0,0.0,7.0,7.0,48
E,L,5.0,4.0,0.0,7.0,8.0,48
E,L,5.0,4.0,0.0,7.0,9.0,40
E,L,5.0,4.0,0.0,8.0,0.0,50
E,L,5.0,4.0,0.0,8.0,1.0,50
E,L,5.0,4.0,0.0,8.0,2.0,50
E,L,5.0,4.0,0.0,8.0,3.0,50
E,L,5.0,4.0,0.0,8.0,4.0,50
E,L,5.0,4.0,0.0,8.0,5.0,15
E,L,5.0,4.0,0.0,8.0,6.0,15
E,L,5.0,4.0,0.0,8.0,7.0,15
E,L,5.0,4.0,0.0,8.0,8.0,15
E,L,5.0,4.0,0.0,8.0,9.0,15
E,L,5.0,4.0,0.0,9.0,0.0,50
E,L,5.0,4.0,0.0,9.0,1.0,50
E,L,5.0,4.0,0.0,9.0,2.0,50
E,L,5.0,4.0,0.0,9.0,3.0,50
E,L,5.0,4.0,0.0,9.0,4.0,50
E,L,5.0,4.0,0.0,9.0,5.0,15
E,L,5.0,4.0,0.0,9.0,6.0,15
E,L,5.0,4.0,0.0,9.0,7.0,15
E,L,5.0,4.0,0.0,9.0,8.0,15
E,L,5.0,4.0,0.0,9.0,9.0,15
E,L,5.0,5.0,0.0,0.0,0.0,56
E,L,5.0,5.0,0.0,0.0,1.0,33
E,L,5.0,5.0,0.0,0.0,2.0,33
E,L,5.0,5.0,0.0,0.0,3.0,33
E,L,5.0,5.0,0.0,0.0,4.0,33
E,L,5.0,5.0,0.0,0.0,5.0,33
E,L,5.0,5.0,0.0,0.0,6.0,33
E,L,5.0,5.0,0.0,0.0,7.0,33
E,L,5.0,5.0,0.0,0.0,8.0,33
E,L,5.0,5.0,0.0,0.0,9.0,33
E,L,5.0,5.0,0.0,1.0,0.0,48
E,L,5.0,5.0,0.0,1.0,1.0,48
E,L,5.0,5.0,0.0,1.0,2.0,48
E,L,5.0,5.0,0.0,1.0,3.0,48
E,L,5.0,5.0,0.0,1.0,4.0,48
E,L,5.0,5.0,0.0,1.0,5.0,31
E,L,5.0,5.0,0.0,1.0,6.0,31
E,L,5.0,5.0,0.0,1.0,7.0,31
E,L,5.0,5.0,0.0,1.0,8.0,31
E,L,5.0,5.0,0.0,1.0,9.0,31
E,L,5.0,5.0,0.0,2.0,0.0,48
E,L,5.0,5.0,0.0,2.0,1.0,48
E,L,5.0,5.0,0.0,2.0,2.0,48
E,L,5.0,5.0,0.0,2.0,3.0,38
E,L,5.0,5.0,0.0,2.0,4.0,38
E,L,5.0,5.0,0.0,2.0,5.0,38
E,L,5.0,5.0,0.0,2.0,6.0,38
E,L,5.0,5.0,0.0,2.0,7.0,31
E,L,5.0,5.0,0.0,2.0,8.0,31
E,L,5.0,5.0,0.0,2.0,9.0,31
E,L,5.0,5.0,0.0,3.0,0.0,54
E,L,5.0,5.0,0.0,3.0,1.0,35
E,L,5.0,5.0,0.0,3.0,2.0,35
E,L,5.0,5.0,0.0,3.0,3.0,35
E,L,5.0,5.0,0.0,3.0,4.0,35
E,L,5.0,5.0,0.0,3.0,5.0,35
E,L,5.0,5.0,0.0,3.0,6.0,35
E,L,5.0,5.0,0.0,3.0,7.0,31
E,L,5.0,5.0,0.0,3.0,8.0,31
E,L,5.0,5.0,0.0,3.0,9.0,31
E,L,5.0,5.0,0.0,4.0,0.0,66
E,L,5.0,5.0,0.0,4.0,1.0,50
E,L,5.0,5.0,0.0,4.0,2.0,50
E,L,5.0,5.0,0.0,4.0,3.0,50
E,L,5.0,5.0,0.0,4.0,4.0,50
E,L,5.0,5.0,0.0,4.0,5.0,50
E,L,5.0,5.0,0.0,4.0,6.0,50
E,L,5.0,5.0,0.0,4.0,7.0,42
E,L,5.0,5.0,0.0,4.0,8.0,42
E,L,5.0,5.0,0.0,4.0,9.0,54
E,L,5.0,5.0,0.0,5.0,0.0,34
E,L,5.0,5.0,0.0,5.0,1.0,40
E,L,5.0,5.0,0.0,5.0,2.0,40
E,L,5.0,5.0,0.0,5.0,3.0,40
E,L,5.0,5.0,0.0,5.0,4.0,40
E,L,5.0,5.0,0.0,5.0,5.0,40
E,L,5.0,5.0,0.0,5.0,6.0,40
E,L,5.0,5.0,0.0,5.0,7.0,40
E,L,5.0,5.0,0.0,5.0,8.0,40
E,L,5.0,5.0,0.0,5.0,9.0,40
E,L,5.0,5.0,0.0,6.0,0.0,40
E,L,5.0,5.0,0.0,6.0,1.0,40
E,L,5.0,5.0,0.0,6.0,2.0,40
E,L,5.0,5.0,0.0,6.0,3.0,40
E,L,5.0,5.0,0.0,6.0,4.0,40
E,L,5.0,5.0,0.0,6.0,5.0,40
E,L,5.0,5.0,0.0,6.0,6.0,40
E,L,5.0,5.0,0.0,6.0,7.0,40
E,L,5.0,5.0,0.0,6.0,8.0,40
E,L,5.0,5.0,0.0,6.0,9.0,40
E,L,5.0,5.0,0.0,7.0,0.0,40
E,L,5.0,5.0,0.0,7.0,1.0,40
E,L,5.0,5.0,0.0,7.0,2.0,40
E,L,5.0,5.0,0.0,7.0,3.0,40
E,L,5.0,5.0,0.0,7.0,4.0,40
E,L,5.0,5.0,0.0,7.0,5.0,40
E,L,5.0,5.0,0.0,7.0,6.0,40
E,L,5.0,5.0,0.0,7.0,7.0,40
E,L,5.0,5.0,0.0,7.0,8.0,40
E,L,5.0,5.0,0.0,7.0,9.0,40
E,L,5.0,5.0,0.0,8.0,0.0,50
E,L,5.0,5.0,0.0,8.0,1.0,15
E,L,5.0,5.0,0.0,8.0,2.0,15
E,L,5.0,5.0,0.0,8.0,3.0,15
E,L,5.0,5.0,0.0,8.0,4.0,15
E,L,5.0,5.0,0.0,8.0,5.0,15
E,L,5.0,5.0,0.0,8.0,6.0,15
E,L,5.0,5.0,0.0,8.0,7.0,15
E,L,5.0,5.0,0.0,8.0,8.0,15
E,L,5.0,5.0,0.0,8.0,9.0,15
E,L,5.0,5.0,0.0,9.0,0.0,50
E,L,5.0,5.0,0.0,9.0,1.0,15
E,L,5.0,5.0,0.0,9.0,2.0,15
E,L,5.0,5.0,0.0,9.0,3.0,15
E,L,5.0,5.0,0.0,9.0,4.0,15
E,L,5.0,5.0,0.0,9.0,5.0,15
E,L,5.0,5.0,0.0,9.0,6.0,15
E,L,5.0,5.0,0.0,9.0,7.0,15
E,L,5.0,5.0,0.0,9.0,8.0,15
E,L,5.0,5.0,0.0,9.0,9.0,15
E,L,5.0,6.0,0.0,0.0,0.0,48
E,L,5.0,6.0,0.0,0.0,1.0,48
E,L,5.0,6.0,0.0,0.0,2.0,48
E,L,5.0,6.0,0.0,0.0,3.0,48
E,L,5.0,6.0,0.0,0.0,4.0,48
E,L,5.0,6.0,0.0,0.0,5.0,48
E,L,5.0,6.0,0.0,0.0,6.0,33
E,L,5.0,6.0,0.0,0.0,7.0,33
E,L,5.0,6.0,0.0,0.0,8.0,25
E,L,5.0,6.0,0.0,0.0,9.0,25
E,L,5.0,6.0,0.0,1.0,0.0,48
E,L,5.0,6.0,0.0,1.0,1.0,48
E,L,5.0,6.0,0.0,1.0,2.0,48
E,L,5.0,6.0,0.0,1.0,3.0,48
E,L,5.0,6.0,0.0,1.0,4.0,38
E,L,5.0,6.0,0.0,1.0,5.0,38
E,L,5.0,6.0,0.0,1.0,6.0,38
E,L,5.0,6.0,0.0,1.0,7.0,38
E,L,5.0,6.0,0.0,1.0,8.0,27
E,L,5.0,6.0,0.0,1.0,9.0,27
E,L,5.0,6.0,0.0,2.0,0.0,38
E,L,5.0,6.0,0.0,2.0,1.0,38
E,L,5.0,6.0,0.0,2.0,2.0,38
E,L,5.0,6.0,0.0,2.0,3.0,38
E,L,5.0,6.0,0.0,2.0,4.0,38
E,L,5.0,6.0,0.0,2.0,5.0,38
E,L,5.0,6.0,0.0,2.0,6.0,31
E,L,5.0,6.0,0.0,2.0,7.0,31
E,L,5.0,6.0,0.0,2.0,8.0,31
E,L,5.0,6.0,0.0,2.0,9.0,31
E,L,5.0,6.0,0.0,3.0,0.0,35
E,L,5.0,6.0,0.0,3.0,1.0,35
E,L,5.0,6.0,0.0,3.0,2.0,35
E,L,5.0,6.0,0.0,3.0,3.0,35
E,L,5.0,6.0,0.0,3.0,4.0,31
E,L,5.0,6.0,0.0,3.0,5.0,31
E,L,5.0,6.0,0.0,3.0,6.0,31
E,L,5.0,6.0,0.0,3.0,7.0,31
E,L,5.0,6.0,0.0,3.0,8.0,31
E,L,5.0,6.0,0.0,3.0,9.0,31
E,L,5.0,6.0,0.0,4.0,0.0,48
E,L,5.0,6.0,0.0,4.0,1.0,48
E,L,5.0,6.0,0.0,4.0,2.0,48
E,L,5.0,6.0,0.0,4.0,3.0,48
E,L,5.0,6.0,0.0,4.0,4.0,42
E,L,5.0,6.0,0.0,4.0,5.0,42
E,L,5.0,6.0,0.0,4.0,6.0,42
E,L,5.0,6.0,0.0,4.0,7.0,42
E,L,5.0,6.0,0.0,4.0,8.0,42
E,L,5.0,6.0,0.0,4.0,9.0,42
E,L,5.0,6.0,0.0,5.0,0.0,34
E,L,5.0,6.0,0.0,5.0,1.0,34
E,L,5.0,6.0,0.0,5.0,2.0,34
E,L,5.0,6.0,0.0,5.0,3.0,34
E,L,5.0,6.0,0.0,5.0,4.0,34
E,L,5.0,6.0,0.0,5.0,5.0,34
E,L,5.0,6.0,0.0,5.0,6.0,32
E,L,5.0,6.0,0.0,5.0,7.0,32
E,L,5.0,6.0,0.0,5.0,8.0,36
E,L,5.0,6.0,0.0,5.0,9.0,36
E,L,5.0,6.0,0.0,6.0,0.0,40
E,L,5.0,6.0,0.0,6.0,1.0,40
E,L,5.0,6.0,0.0,6.0,2.0,40
E,L,5.0,6.0,0.0,6.0,3.0,40
E,L,5.0,6.0,0.0,6.0,4.0,40
E,L,5.0,6.0,0.0,6.0,5.0,40
E,L,5.0,6.0,0.0,6.0,6.0,40
E,L,5.0,6.0,0.0,6.0,7.0,40
E,L,5.0,6.0,0.0,6.0,8.0,40
E,L,5.0,6.0,0.0,6.0,9.0,40
E,L,5.0,6.0,0.0,7.0,0.0,40
E,L,5.0,6.0,0.0,7.0,1.0,40
E,L,5.0,6.0,0.0,7.0,2.0,40
E,L,5.0,6.0,0.0,7.0,3.0,40
E,L,5.0,6.0,0.0,7.0,4.0,40
E,L,5.0,6.0,0.0,7.0,5.0,40
E,L,5.0,6.0,0.0,7.0,6.0,40
E,L,5.0,6.0,0.0,7.0,7.0,40
E,L,5.0,6.0,0.0,7.0,8.0,40
E,L,5.0,6.0,0.0,7.0,9.0,40
E,L,5.0,6.0,0.0,8.0,0.0,15
E,L,5.0,6.0,0.0,8.0,1.0,15
E,L,5.0,6.0,0.0,8.0,2.0,15
E,L,5.0,6.0,0.0,8.0,3.0,15
E,L,5.0,6.0,0.0,8.0,4.0,15
E,L,5.0,6.0,0.0,8.0,5.0,15
E,L,5.0,6.0,0.0,8.0,6.0,15
E,L,5.0,6.0,0.0,8.0,7.0,15
E,L,5.0,6.0,0.0,8.0,8.0,15
E,L,5.0,6.0,0.0,8.0,9.0,15
E,L,5.0,6.0,0.0,9.0,0.0,15
E,L,5.0,6.0,0.0,9.0,1.0,15
E,L,5.0,6.0,0.0,9.0,2.0,15
E,L,5.0,6.0,0.0,9.0,3.0,15
E,L,5.0,6.0,0.0,9.0,4.0,15
E,L,5.0,6.0,0.0,9.0,5.0,15
E,L,5.0,6.0,0.0,9.0,6.0,15
E,L,5.0,6.0,0.0,9.0,7.0,15
E,L,5.0,6.0,0.0,9.0,8.0,15
E,L,5.0,6.0,0.0,9.0,9.0,15
E,L,5.0,7.0,0.0,0.0,0.0,48
E,L,5.0,7.0,0.0,0.0,1.0,48
E,L,5.0,7.0,0.0,0.0,2.0,48
